text,sentiment,language
عدت من الاسماعلية منذ قليل بعد يوم حافل ختمته بمؤتمر جماهيري دفء مشاعر أهل الاسماعلية هون برودة الجو #,positive,ar_fusha
"قوات الأمن المصرية تقوم بضبط ""لاب توب"" يحوي أغاني مسيئة لـ""السيسي"" هذه ليست نكتةهذه حادثة حقيقية في مصر بعد …",negative,ar_fusha
مستشفى الشاطبي وزيارة شباب الثورة لأوغندا والكاتب الساخر جلال عامر في آخر كلام 11م بتوقيت القاهرة على أون تي في,neutral,ar_fusha
رسالة لكل أم من أمهات شباب وبنات صناع الحياة كل عام وأنتم بخير وشكراً لكم على تربيتكم لهؤلاء الشباب والبنات فهم,neutral,ar_fusha
الانفلات الأمني الموجود ليس نتيجة لضعف الأمن وحده، ضعف مؤسسات الدولة وتراخيها أدى إلى تمرد على سلطتهاالدولة في خطر ولابد من إعادة السياسة,negative,ar_fusha
إلى كل من سيقبل المشاركة فى كارثة لجنة الدستور اقرأ مقالة إبراهيم عيسى فى جريدة التحرير !,neutral,ar_fusha
#وائل_جمعة صخرة الدفاع المصرية,positive,ar_fusha
شبيسى ليز اللى كان عليه طماطمية كبيرة #مقدرش_انسى,positive,ar_fusha
الحكومة الحالية غير قادرة على إتخاذ قرارات وهي حكومة مرتعشة,negative,ar_fusha
#لو_ده_جنان_اتجنن !!~ _ #اتجنن ولما تلاقي فى الامتحان سؤال مش عارف اجابته اكتب (#انا_سعيد_إنك_سألتنى_السؤال_ده ),neutral,ar_fusha
ايه اكتر اغنيه عجبتكم من الفنانه #غادة_رجب في برنامج #احلي_مسا مع النجمه #فيفي_عبده و النجم #هشام_عباس ؟,negative,ar_fusha
#السيسى_هايصالح أحمد عز وزينة وهاياخد العيال يربيهم علشان يتفرغوا لخلفة عيال تانية #الجيش_قتل_رضا #حاميها_حراميها #الداخلية_بلطجية #المشيرة,negative,ar_fusha
تم بحمد الله القبض علي عصام العريان شوف بالصورة,positive,ar_fusha
فوز الاهلى مرتين متتاليتين بكأس افريقيا من غير دورى يؤكد أن نقص الامكانات لا يمنع الانجازات بشرط توافر النوايا الطيبة ربنا يحفظ تريكه,positive,ar_fusha
2008 الشرطة التركية اليوم تفرق المظاهرات ضد اردوغان بالقوة بينما يندد هو بفض اعتصامات رابعة,negative,ar_fusha
اذا كان خلاف د ابو الفتوح مع الاخوان شخصيا فهو قابل للحل اذا نجحت محاولات الصلح وهو قد يتصالح معهم وهو رئيس في اى لحظة ويعود لصف الاخوان,neutral,ar_fusha
3_ 0 لأ ارجوك خلي دمك خفيف إيه ده؟ فين كتالوج الألشة؟,negative,ar_fusha
بسمة أمل - استثمر في تعليم أولادك ------------------------------------------ أيها الأباء والأمهات ما هو أفضل,neutral,ar_fusha
أخشى من أن يشوه بعض من يتكلمون باسم المشروع الاسلامي أن يشوهوا المشروع د عبد المنعم أبو الفتوح أثناء لقائه,positive,ar_fusha
خمس الاف متابع بـ 200 ريال #سلمان_العودة #تغريدة #اقتباس #طارق #السويدان #طارق_السويدان #أعجبني #العريفي # 239,neutral,ar_fusha
من عيوب وسائل التواصل الاجتماعي أنها أصبحت أداة لرد الفعل وليس الفعل، ننشغل بردود الأفعال اليومية أكثر ما ننشغل بالتخطيط والتفكير للمستقبل,negative,ar_fusha
#نفسك_فى_أية_فى_الجنة_؟ نكلم الرسول صلى الله عليه و سلم =],positive,ar_fusha
أنزل انتخب ساعات قليله ويتحدد مصير مصر مدنيه أم دينيه أرجوك حرك كل من حولك,neutral,ar_fusha
#شبشب_ابوصباع كانوا بيقولولى وانا صغير الشبشب ده حرام علشان اسمه زنوبه لحد ما عقدونى منه,neutral,ar_fusha
دعلاء الأسواني يكتب حكاية لن تقرأها في مكان آخر لأنها ممنوعة من النشر ! على هذا الرابط >> …,neutral,ar_fusha
:))))) سيبك مته ده أهبل !,negative,ar_fusha
تبدأ رحلة الشعب المصري مع الحاكم بالثناء على البطن التي أنجبته، وتنتهي بلعن أسفل البطن التي أنجبته,negative,ar_fusha
ما حجم اعمال الشاطر وكم تبلغ ثروته وما مصادرها وهل دفع الضرائب طبقا لنفس القانون الذي يطبق على ساويرس التطبيق الانتقائي للقانون فساد فاحش,negative,ar_fusha
"الجيش المصري يقتل ""إرهابيا"" في #سيناء وإصابة ثلاثة رجال شرطة #مصر #الإخوان #إرهاب",neutral,ar_fusha
مفاجأة رد الشيخ حازم على فتوى برهامى الاخيره: فك الله أسرك يا إمام يا من علمتناكيف نحياكراما #سنحيا_كراما بإذن الله,positive,ar_fusha
في مثل هذا اليوم 29 اغسطس استشهد البطل عملاق الفكر الاسلامي #سيد_قطب بعد ان اعتقله عبد الناصر وقتله ظلما …,positive,ar_fusha
لما تتأسف وتعترف بغلطك دا شيء إسمو #خلق_جميل,negative,ar_fusha
صباح الخير عليكي يا مصر يا حلوة و لابسة جديد إن شاء الله هيكون أحسن يوم في اللي فات و كل اللي جاي أحلى,positive,ar_fusha
#قطر و #السعودية و #تركيا غذّت المعارضة السورية بالسلاح ورفضت النقاط الست,neutral,ar_fusha
رفض الطعون ضد شفيق يدل على انهم سيدفعون به للرئاسة بالتزوير لا يجب ان تستدرج الثورة لمعركة معروفة نتيجتها سلفا لابد من عزل شفيق ومحاكمته,negative,ar_fusha
لما تقول لأنسان بسيط كلمه حلوه تسعده #خلق_جميل,positive,ar_fusha
"""_97: ههههه عادي مالها ال14 سنه :)"" أجدع ناس و فخور جداً بيكم",positive,ar_fusha
"كن أنت الشخص الذى عندما يراه الناس يقولون ""مازالت الدنيا بخير",neutral,ar_fusha
""" #الإخوان"" يفرشون ""ملاية #رابعة"" للنظام ونشطاء: صامدون ونحن نائمون #مصر #الإخوان #الإرهاب #الحكومة",neutral,ar_fusha
امير عيد هو اللي فعلا يتقال عليه ستريكر صريح #كاريوكي #السكة_شمال,positive,ar_fusha
"أرجو من الشعب المصري ألا يفقد ثقته في مؤسسة الجيش , وأرجو من أخواننا في",neutral,ar_fusha
عزيزي الإخواني: اللي بيعصبك مش وصفي لرئيسك مرسي بإنه فاشلاللي بيعصبك إنك متأكد إنه فاشل بس لازم تشتم اللي بيقول عليه فاشل لتخفي فشلك وفشله,negative,ar_fusha
مستمتع بإدارة حوار الشباب المصري مع مجموعة 'الحكماء' في دار الأوبرا #,positive,ar_fusha
العيال الاخوانجية السفلة عاملين مولد لسيادة #المشير #السيسى فى حلوان بالطبلة والصاجات!!,negative,ar_fusha
مبارك كان بيحكم من شرم الشيخ والسيسي حيحكم من شارع خمسه باب #انتخبوا_العرص,negative,ar_fusha
"استعدادا للمباراة """,neutral,ar_fusha
حرق الكنائس وقتل الناس وتعذيبهم وقطع أصابعهم وألقاؤهم من فوق الأسطح وذبح الضباط كل ذلك في نظر الاخوان من حقهم والا اعتبروا انفسهم ضحايا,negative,ar_fusha
#حلاوتك_وانت عامل نفسك دكر و راجل قدام امك و بتبقى مرمطون و شخشخية ف ايد البنت بتاعتك #استرجل,negative,ar_fusha
قبائل على بالمنطقة الغربية ممتدة لداخل العمق الليبى ومتعاطفين مع الاسلاميين ولم يايدوا #مبارك او #العسكر بعد #ثورة_يناير ويمكن ان يلعبوا دور,neutral,ar_fusha
مقال دعمرو حمزاوي -جريدة الوطن -مبادرة للخروج من الأزمة,neutral,ar_fusha
إِيّاكَ نَعبُدُ وَإِيّاكَ نَستَعينُ,positive,ar_fusha
#تحيا_مصر ✌ 😁 #سأنتخب_السيسي,positive,ar_fusha
لله الحمد تجوزنا 5000 محب و متابع لصفحة #الأقصى متى نصل لـ 10 آلاف محب ومتابع ؟؟ #تغريدات_الدكتور_عوض_القرني,positive,ar_fusha
مقال د علاء الاسواني بعنوان لماذا فاز محمد مرسي ؟! ينشر صباحا بجريدة المصري اليوم,neutral,ar_fusha
#صباح الـ #ضباب في #بوسطن على الواجهة البحرية ' …,neutral,ar_fusha
كانوا مستكترين على الغلابة دعم الاخوان وانهارده بيتفاخروا بكسوة الامارات للغلابة فعلا يهود ماسكين الاعلام فى مصر,negative,ar_fusha
تحية لأبطال اكتوبر وللشعب الذى ساند قواته المسلحة حتى حقق ملحمة العبور العظيم ، هذا الشعب القادر على تحقيق المعجزات سوف يحقق أهداف ثورته,positive,ar_fusha
#فلل للبيع في #طرابزون #تركيا بأسعار تبدأ من ٥٠٠ الف ريال سعودي #عقارات #استثمار #عقار #الكويت #السعودية #الامارات,neutral,ar_fusha
:)) #باسم_يوسف #البرنامج,positive,ar_fusha
من مشاكل تويتر هو الشعور بضرورة التعليق على أي حدث بشكل سريع حتى لو كان غير مكتمل التفاصيل، وكل واحد بيبني رأيه حسب انحيازاته واتجاهه الفكري,negative,ar_fusha
الشعب هو البطل الوحيد!,positive,ar_fusha
بدون عنصرية ولا مبالغة ضاحي فقد كثيراً من مكانتة عند الإماراتيين ناهيك عن باقي الخليج،بعد أزمة #سحب_السفراء_من_قطر,neutral,ar_fusha
اللهم احرسني بعينك التي لا تنام، واكْنُفْني بركنك الذي لا يُرام، لا أهْلِكُ وأنت رجائي، رب ! كم من نعمة أنعمت بها,positive,ar_fusha
اللهم اغفر لأمواتنا وارحمهم وعافهم واعف عنهم واكرم نُزلهم ووسع مدخلهم واجمعنا بهم في جنانك #دعاء #دعائي #غرد_بذكر_الله #أدعية #يارب,positive,ar_fusha
المضحك إن الصفحات الإسلامية جريت ورا كلام الأستاذة إن مافيش أصلا كتاب من تأليف إسماعيل الامين إسمه العرب لم يغزوا الأندلسشكلكو وحش كالعادة,negative,ar_fusha
عرض الاسبوع 40 ألف متابع #شوارعنا #فن_تتقنه_النساء #ذلك_الشخص #شي_ودك_تجربه #بوح #درر #عجبني #حلو #مكه [2094833],neutral,ar_fusha
#البنزين بيغلى و #الشعب هيوسع احا يا حكومه,negative,ar_fusha
واما اسالك بتحبني وتقولي ااااه مبقتش قادر اصدقك و بقيت اخاف هو احنا مالنا و ايه جرالنا و ليه كته 3 3 #عمرو_دياب,neutral,ar_fusha
شكر وتقدير لحكومة الببلاوي على تبادل الدعم والمشروعات بين مصر والامارات …,positive,ar_fusha
"لمن يعتقد ان صداقتي بجون ستيوارت اليهودي تهمة,شوفوا حلقاته:هاجم منع المآذن في سويسرا,ومنع مسجد منهاتن وهاجم اسرائيل في اللي بتعمله في غزة",positive,ar_fusha
الحمد لله والله أكبر التحية للشعب المصرى العظيم القائد والمعلم دائما وأبدا التحية للقوات المسلحة النصر للثورة والمجد للشهداء,positive,ar_fusha
#صور إطلالة نجوم بوليوود في اليوم الختامي من #مهرجان # #شاهد ما رأيك؟ #,neutral,ar_fusha
إخفاء الحقيقة بحجة ان الرئيس يعلم ما لانعلمه وهو بيده الامر ويعرف مصلحتنا فكرة خانعة تكرس لتهميش المواطن واحتقاره الرئيس موظف عند الشعب,negative,ar_fusha
بعد ثلاثة ايام من اعلان الحرب على بلال فضل تقلص الفارق من عشرة الاف الي ثمانية الاف فولورالثورة مستمرة #,neutral,ar_fusha
أيها الاخوان لستم ضحايا اننم خنتم الثورة وتواطئتم مع النظام القديم وعذبتم الثوار وقتلتموهم حتى ثار الشعب ضدكم الى متى تخدعون أنفسكم,negative,ar_fusha
"برنامج مش صعبة د حمزاوي شرح مصطلح ""الأمن القومي "":",negative,ar_fusha
اقطع الصمت التويتري لاهنئ اخويا و شقيقي و كفاءة و كدة بلال فضل بالنص مليون فولور اسبوع و احصلك #حقد_اسود,neutral,ar_fusha
لم يبدأ حتى الان اللقاء احيانا بيرد د عبد المنعم بشخصه وفي اوقات اخري واثناء اللقاءات التلفزوينية تقوم الحملة بادارة الصفحة,neutral,ar_fusha
"مصدر أمني: القبض على 4 متهمين جدد في ""أحداث أسوان"" - #أصوات_مصرية #مصر #أسوان #نوبة",neutral,ar_fusha
#معرض_الكتاب كتاب رئيس الوزراء محمد مهاتير,neutral,ar_fusha
لما اعرف ان #محمد_رمضان عامل مسلسل في رمضان الجاي اسمه ابن حلال أمال مين اللي يبئه ابن كلب,negative,ar_fusha
#اعتراف ما زلت احب سيريلاك بالقمح 😔,positive,ar_fusha
ال ع الشمال ده زييت #باسم_عودة الإرهابي أما اللي على اليمين ده زيت الإستقرار هل عرفتم الفرق ؟,neutral,ar_fusha
#ثورة_الانترنت باخد الـ من هنا بحولها من هنا وهى دى قمة الانجاز العلمي:),neutral,ar_fusha
على الاخوان انهم يعرفوا ان الشعب بعد شويه هو اللى هيتعامل معهم بالتى هى لو استمروا فى نهجهم الإرهابي و المتطرف,negative,ar_fusha
#ليه كل من طول #شنبه مد بوزه #الشنبات #لوك ،،، مين اشنب واحد فيهم ؟,neutral,ar_fusha
شلون عشرتنا تهون و اشواقنا تذبل و الحيره في وسط العيون عقب الهنا تسأل ؟ تسأل تقول وين الكلام اللي قلناه وين الغرام اللي عشناه #ي…,neutral,ar_fusha
تحيه لمن حفظ لمصر كرامتها الرئيس حسني مبارك و انور السادات ورجال القوات المسلحه الذين استشهدوا #تحرير_سيناء …,positive,ar_fusha
عاجل : أهالي #الجيزة يطارون عناصر #الإرهابية بفيصل والهرم,neutral,ar_fusha
لما تقول حرب، و حياة او موت و مافيش كلام للانسانيات، يبقى ده معناه ايه؟ قتل او سجن و اخضاع,neutral,ar_fusha
مسحوا جرافيتى محمد محمود مسحوا حكاية ابطال ثورة يناير للاسف منهم اغبياء وجهلاء ايدوا 30يونيو,negative,ar_fusha
أبو الفتوح فى الدويقة: كانت تحكمنا عصابة لم نر مثيلا لها فى التاريخ - بوابة الشروق,negative,ar_fusha
بسمة أمل - خلى خيرك لكل الناس --------------------------------------------- يروي لي أسامه و هو شاب سوري,positive,ar_fusha
#فودافون رايحة بينا علي مصنع الكراسي ودة قمة الاستهبال العلمي,negative,ar_fusha
"لا يترك مناسبة الا و يرفع شعار #رابعة انه الاسد #أردوغان #مصر #تركيا """"",positive,ar_fusha
متعودتش اشوف ف الناس غير الجمال #حمزة_نمرة,positive,ar_fusha
أن أحاول أن أسامح من أساء إلي ليس من أجله أو من أجل صحتي النفسية والعقلية بل من أجل أجر عظيم أعد للعافين عن الناس #علم…,neutral,ar_fusha
احلى أغنية تيتر في رمضان اغنية شيرين - مشاعر من مسلسل حكاية حياة | النسخة الاصلية #مصر #كلام_في_الحب,positive,ar_fusha
"أن تعاتب شخصاً وأنت لا تعرف ما يمر به من ظروف !""",neutral,ar_fusha
أطالب بالتحقيق مع الدكتور محمد مرسي بتهمة إهانة فكرة رئاسة الجمهورية,negative,ar_fusha
أحبك الذي أحببتنى فيه :),positive,ar_fusha
#اللى_رافضين_السيسى_رئيس_بيعملوا_فولوا_لبعض و سيظل حكمهم مؤبد تقريبا !,negative,ar_fusha
مصر دولة بس مش أوي #المادة_الأولى,negative,ar_fusha
73 الله يبارك فيك الحمدلله شدو الرحال من لندن الى ليفربول كانو واثقين خلفهم العظيم مورينهو #صيعري #صحافه #اعلام,positive,ar_fusha
هل يعرف أنصار شفيق القراءة ؟ الأسواني دعا لجبهة مع مرسي بشروط الثورة فلما لم يستجب الاخوان دعا الاسواني الى مقاطعة الانتخابات الادمن,neutral,ar_fusha
الكلاب أوفياء رجاء عدم إهانتهم,positive,ar_fusha
ل لم يصمد عامين وكتبوا بعده وثيقة الحقوق واستفتي عليها وأقرت ب75? من الولايات رجاء التحري لأنك واضح إنك تسمع ولا تقرأ,neutral,ar_fusha
#كلمتين_وبس أحبك جدآ #الى_احدهم,positive,ar_fusha
الكاتب الصحفي جمال فهمي وكيل نقابة الصحفيين ضيف برنامج نقطة لقاء النهاردة مع يوسف الحسينيتابعونا,neutral,ar_fusha
ادعو المصريين الى مشاهدة توثيق مذبحة الاتحادية التى جمعها الاستاذ عمر طاهر سحل وضرب رصاص وتعذيب البنات لن تفلتوا من الحساب أيها الاخوان,negative,ar_fusha
"شاهد - آخر كلام: ""تأشيرة براني"" نصابون برخصة حكومية #",negative,ar_fusha
ستظل اسرائيل دائماً العدو الاول لامتنا ولكن بسبب جرائمها وليس دينها ولو كانت اسرائيل دولة بوذية وارتكبت هذه الجرائم لما تغيرت عداوتنا لها,negative,ar_fusha
مترو موسكو، أو قصر تحت الأرض كما يوصف أحيانًا بسبب فخامة تصميمه الكلاسيكي،، #عمارة #روسيا #تصميم #تصميم_داخلي #مترو …,negative,ar_fusha
عرض الاسبوع 40 ألف متابع #شوارعنا #فن_تتقنه_النساء #ذلك_الشخص #شي_ودك_تجربه #بوح #درر #عجبني #حلو #مكه [2063421],neutral,ar_fusha
#قطر #الدوحة # #حمد #تميم #الرياض #دبي #الامارات # #ابوظبي خمس الاف متابع بـ 200 ريال 282,neutral,ar_fusha
#مبارك عنده أبناء و #مرسي عنده جماعة الوحيد اللي غلبان في البلد دي هو عدلي منصور تحسه إنه مقطوع من شجرة !,positive,ar_fusha
شاهد - آخر كلام: محظورة دي تبقى خالتك المتعاطفون مع الألتراس #,neutral,ar_fusha
"انا لست روميو""?يرونا""اقف مشدوها عاجزا و انت تطلين علي من شرفة،انا أحبك و لن اذهب،انا أحبك و سأمد يدي اتلمسك لنبقى فلقد خلقنا لأحبك #مصر",positive,ar_fusha
ممكن امك تكون بتحب الفسيخ بس عيالها وجوزها اللي هو ابوك يعني مش بيحبوه وتكون نفسها فيه بس ماتكلوش عشانهم هي ديه #الأم_المثالية,positive,ar_shami
كراسة تعريفية بمخاطر الدستور- حزب التحالف,neutral,ar_fusha
#علاء_عبد_الفتاح زعلان أنى الميسيحين #بيصقفو #للسيسى وبيفكر #الميسيحين بى #ماسبيرو علاء #وشلتو #الدم هو #تجارتهم_الرابحة لى…,negative,ar_fusha
الجيش لم يخون مرسي فقط بل خان الشعب المصري بأكمله,negative,ar_fusha
أن تقنع بما كتبه الله لك من جنس وخلقة وبدن وصحة وأهل ورزق وعمل ومنزل ومصير وصحبة ومرض وحزن وأن تطيعه وتحمده وتشكره على نعمته هذا هو الاسلام,neutral,ar_fusha
لازم كلنا نروح ننتخب اليوم لأنها أمانة وواجب وطني انتخب لتشعر بحق الملكية في بلدك~عمرو خالد,positive,ar_fusha
كرنڤال دولي بحضور #الملك مبروك لـ #الشباب_بطل_كأس_الملك ولـ #الشعب_السعودي_الشقيق #ملعب_الجوهرة #نحبك_ياملكنا_عبدالله,positive,ar_fusha
"صاحب قناة الفراعين للمصري اليوم: ""أنا ملك التوك شو"" خبر صحيح و وصف دقيق طيب الله أوقاتكم",positive,ar_shami
أفرق في حديثي بشكل واضح بين مؤسسة الجيش التى نعتز بها فهو جيش مهنى ووطنى وبين دور المجلس العسكري باعتباره متولى,positive,ar_fusha
"سحر النوم والراحة مع #مصطفى_حسني ،، جميلة =)""",positive,ar_fusha
بلطجة الإخوان والإعتداء على الإعلاميين بمحيط اكاديمية الشرطة #السادة_المحترمون,negative,ar_fusha
اللهم انتقم منه انتقم من كل من فرح بدماء المسلمين والله لنقف يوم القيامة لنحاسبك اللهم حسرك على ابناءك,negative,ar_fusha
شبكه اخبار #المحله | متابعات | صورة اخرى من معرض السيارات الذى قام مجهولون باشعال النيران فى السيارات المتواجده,neutral,ar_fusha
"عاجل القبض على محمد بديع مرشد الإخوان المسلمين فى شقة سكنية ب "" رابعة العدوية """,negative,ar_fusha
سفر رئيس الجمهورية ورئيس الوزراء إلى الخارج في هذا التوقيت استهانة بالشعب المصري 25,negative,ar_fusha
"بعد المغرب #برنامج_وجهة_نظر على #قناة_مجد وحوار حول ""الاختبار التحصيلي"" ضيفنا: دعبدالله القاطعي نائب رئيس قسم الاختبارات في قياس",neutral,ar_fusha
احلى #ضحكة بالعالم 😍 #كارمن_سليمان #كارمن #محبوبة_العرب #ارب_ايدول #البوم #أخباري #اخباري…,positive,ar_fusha
لا شك ان فهمى هويدى أخطأ ومن الاخطاء ما يصل الى مرتبة الكوارث لكنه يمتلك ارثا طيبا يسمح لنا بعتابه دون عقابه,negative,ar_fusha
عندما يتهم الجهاز المركزى للمحاسبات رسميا وزيرا بالفساد يبقي عليه العوض فى العدل سيبك احلى من الشرف مفيش,negative,ar_fusha
افتكر شخص تحبه بدعوة في السر فالدعاء في ظهر الغيب من الادعية المستجابة #دعوة_الصائم_لاترد,negative,ar_fusha
ديحيى ابو الحسن 730 مع جمال عنايت أوربت ،دمحمد صبحى 9 قناة 25 ، دمحسوب 930,neutral,ar_fusha
#كتاب عن #كامب_ديفيد لازم نقرأه #عشان_نفهم #تويت_كأنك_ناشط_ايام_حرب_اكتوبر,neutral,ar_fusha
المشكلة هي في أنصار الجدل العقيم، المشكلة هي في أحزاب وتيارات تريد دستورا رجعيا بنتقص من الحقوق والحريات باسم خطر متوهم هو مخالفة الشريعة,negative,ar_fusha
السنين الحلوه بتعدى قوام و آنتآ آسمك فى آلتآريخ بالنور مكتوب #أبو_تريكة,positive,ar_fusha
""") #شيرين",negative,ar_fusha
"ندوة توقيع رواية ""نادي السيارات"" الليلة السبت السابعة مساءً بفرع مكتبة ""أ"" - داندي مول >> التفاصيل :",negative,ar_fusha
"اثنان وثلاثين سببا للتصويت بـ ""لا"" على مشروع الدستور",negative,ar_fusha
_2441 20140 __ لا مرحبا بالخرفان #سأنتخب_السيسى_و_مش_هنزل_لمستواك,neutral,ar_fusha
أخص بالشكر د محمد البلتاجى الذى المت به أزمة صحية لجهوده فى تجميع الصف الوطنى لتأسيسية الدستور وأسألكم الدعاء لرجل وطنى بحق,positive,ar_fusha
#ذات_مومنت لما موبايلك يغطس في البطنيه وتقعد ادور فيه ما تلقشي واخر حاجه تنفض البطنيه يقعد الموبايل ايتخبط فيالوطى :/ اصلا عادي,negative,ar_fusha
الله يرحمك ياعم إسماعيل عبد الحافظ ياقدم الخير وياصانع البهجة والفن يامن دفعت ثمن مواقفك السياسية في شبابك وعملت بشرف حتى آخر نفس في حياتك,neutral,ar_fusha
#هتحبك_لو تحاول تقنعها باللى انت عايزه بهدوء مش زعيق وخلاص ;),positive,ar_fusha
العَجلة من الإخوان مقال اليوم في الشروقحديث عن نصيحة قديمة من ابراهيم عبد الهادي لحسن البنا لم تستفد منها الجماعة,neutral,ar_fusha
#بلال_فضل مفتقد مقالاتك جدا,positive,ar_fusha
مصر رائدة التحولات الكبرى حسمت التحديات التي واجهت كل المنطقة كالغزو المغولي والبريطاني وستضع حداً للتيارالعلما…,positive,ar_fusha
رئيسكم كان هيطير من السعادة إنه متصور مع هيكل دلوقتي هيطلع هيكل بياخد أوامر من الخليج وأمريكا وإسرائيل وقوى الإستكبار إنهم الإخوان الفاشلون,negative,ar_fusha
وكامل الاحترام لـ #عباس اللي مسك لسانه وما شتمش,positive,ar_fusha
#فولورز_عفركوش_بيعملو_فولو_لبعض #فولورز_اسلاموفيتش_بيعملوا_لبعض_فولو #فولورز_جميــلة_و_صاحب_تويتر_هيولعوه…,neutral,ar_fusha
ده فيديو اوضح للناس وهى بتفتح المدرسة علشان تخرج الامن منها,negative,ar_fusha
"#محمود_عباس: ""#الهولوكوست"" أبشع جريمة في التاريخ الحديث",negative,ar_fusha
الانتخابات ألأخيره كانت بين اختياريين كلاهما مر !,negative,ar_fusha
إيه فكرة حملة مرور ومفيش حد في الشارع؟,neutral,ar_fusha
_ منطق فاشل وكاذب دول متصورين بالأسلحة وفيه ضحايا سقطوا من الشرطة في الإعتصامين مش هتعرفوا تغيروا التاريخ,negative,ar_fusha
صباح حنون وهادى بصوت #ماهر زين على كل فولورى الحلوين :) #سمكة_بتصبح ☺,positive,ar_fusha
الجيش يغلق 3 محطات مترو ويوقف حركة القطارات ويغلق الميادين الرئيسية بالقاهرة!! مش انت قلت دول مش الشعب ومجرد شرذمة واخوان …,neutral,ar_fusha
بورك لك في المولود أدعو الله ان يجمع شمل الأسرة في بيتهم الطيب و يجعل من خالد نعم الإبن لنعم الأبوين #,positive,ar_fusha
الحديث عن انتخابات ديمقراطية وتكافؤ الفرص، فى غياب حرية تكوين الاحزاب بمجرد الاخطارخلال الفترة الانتقالية ، هو لغو واستمرار للفكر السلطوى,negative,ar_fusha
ثانية واحدة مش فى ناس بتقول ع #باسم متأمر وخاين وكده طب اتخيل كده لو الحاجات اللى بيهاجمها انتهت زى تطبيل الاعلام وكده مش #مصر هتبقى احسن,negative,ar_fusha
انغام وزيره البهجه على رأى #بلال_فضل,positive,ar_fusha
مراسلنا من #الاسكندرية : #صدقى_صبحى : #القوات_المسلحة ستظل دائما #الدرع_الواقية لهذا #الشعب_العظيم,positive,ar_fusha
عاطف الجوهرى - #إفتكروهم #المجد_للشهداء,neutral,ar_fusha
عرض الاسبوع 40 ألف متابع #شوارعنا #فن_تتقنه_النساء #ذلك_الشخص #شي_ودك_تجربه #بوح #درر #عجبني #حلو #مكه [2090174],neutral,ar_fusha
انفولو بلال مرشح الكنيسة و نصير دولة الفقيه ايوه الاتنين مع بعض,negative,ar_fusha
#السعوديه #الكويت #الامارات #قطر #البحرين #الرياض #دبي #جده #الدمام #عيد #الاضحي خمس الاف بـ 200 ريال,neutral,ar_fusha
لماذا ياأخي تتهمنا بإثارة الفتن عندما نطالب بتحمل مرسي المسئولية السياسية كما كنا نفعل سويا أيام مبارك؟ مش عارف بس هما قالوا لي أقول كده,negative,ar_fusha
عندكم (نت) سرعة هدف لويس ليال ، #الاهلي #الاتحاد,neutral,ar_fusha
إستبشروا خير,positive,ar_fusha
أؤكد على حق جماعة الإخوان في الاحتفاظ بترخيصها كجمعية أهلية ومزاولة نشاطها الأهلي في نطاق القانون الذي سنه برلمانها--لا ل…,positive,ar_fusha
لا صحة لخبر #تأجيل_الدراسة، ولم يتم إصدار أي تصريح بهذا الخصوص #فيروس_كورونا …,neutral,ar_fusha
#4 غرد_بصورة #غرد_بصوره #رمزيات #,neutral,ar_fusha
عجبت لفصيل يدعي الاغلبية الكاسحة و يعكر صفوه برنامج اسبوعي لا يتعدى الساعةعايزين سلطة و معارضة تبقى معاهم,negative,ar_fusha
احسلك تبعد وتسبنى اصل انت هواك راح يتعبنى #دينا_الوديدي,neutral,ar_fusha
مرسي بيعمل جلسات الحوار الوطني عشان يفرح لما يلاقي حد يقول له السيد الرئيس فينسى اللي حصل وبيحصل له في المحافظات وقدام الإتحادية,negative,ar_fusha
كل يوم يزداد ايماني ان ربي حبيبي معي يارب لك الحمد جميع الامور ميسره بكل حب,positive,ar_fusha
ابتسم فإن هناك من يحبك يعتني بك يحميك ينصرك يسمعك يراك هو الرحمن الرحيم,positive,ar_fusha
الناس اللي بتحب باسم يوسف ينفع اللي عمله معايا ده؟,neutral,ar_fusha
تقرير الجزيرة عن استقبال ابو الفتوح فى المطار,neutral,ar_fusha
أعلم كم كنت تحبه البقية في حياتك يا حسام إنا لله و إنا إليه راجعون,neutral,ar_fusha
#جنايات_المنيا : تصدر حكماً بإعدام 37 إرهابيا اخوانياً وبحبك 492 لمده 25 عاما في قضيه اعمال العنف بمطاي بعد عزل الرئيس الخائن #محمد_مرسي,positive,ar_fusha
كورسيرا أكبر موقع عالمي يحتوى على مناهج جامعات عالمية هي الأفضل في تصنيف 2013! نتعاون معهم لتعريب المناهج، شاركونا! …,positive,ar_fusha
الاعتراف بالخطأ #خلق_جميل,positive,ar_fusha
نشكرك تكلمتي بلسانا جميعا :),positive,ar_fusha
ماذا تفعل المعدة اذا فاجأها الكبد بضربة قاتلة؟ انها مصر ضرباتنا القاتلة تأتينا ممن كانوا أهلنا وجيراننا وابنائنا,negative,ar_fusha
احداث العمرانية وصمة على جبين كل مصرىالدين لله و الوطن للجميع,negative,ar_fusha
أسامة غريب تشرفت بالدفاع عن الكاتب الساخر المعروف الأستاذ أسامة غريب فى قضايا الرأى التى كان يحاكم فيها أيام,positive,ar_fusha
"انشرُوا التذكير بالتكبير و أحيُوا سُنّة هذه العشر "" الله أكبر الله أكبر لا إله إلا الله الله أكبر الله أكبر ولله الحمد ""…",negative,ar_fusha
