text,sentiment,language
بصراحة، الفيلم كان مخيب.,negative,ar_fusha
This is so poor.. the service 😤 😠,negative,en
هلق جرّبت المطعم… نص نص.,neutral,ar_shami
بصراحة، الهاتف كان مقبول. 😶,neutral,ar_fusha
شو هالحكي! المادة كتير منيح. 😊,positive,ar_shami
تحديث سريع: الخدمة مقبول. ملاحظة: استخدمت الحاسوب المحمول هذا الأسبوع. بشكل عام خدمة العملاء عادي ولا يختلف كثيرًا. تجربتي مع الخدمة كانت متوازنة بلا انطباع قوي. بشكل عام، هذا ملخص تجربتي.,neutral,ar_fusha
"the update is awesome, smooth, and surprisingly reliable. !",positive,en
لسا ما قررت شو رأيي بـ اللابتوب.,neutral,ar_shami
This is exactly what I needed. the article is fantastic.,positive,en
الابليكيشن مو منيح أبدًا وبيضيع الوقت. عنجد تجربة الفندق بتقهر. المقال مضايق ومش عملي 😤 بالنهاية، هيك كانت تجربتي. 😞 !!,negative,ar_shami
لا أحب المقرر الجامعي بسبب كثرة المشكلات. 😠,negative,ar_fusha
رأيي الشخصي: الفيلم سيئ حتى الآن. الحاسوب المحمول رديء ويعاني من مشكلات واضحة. رأيي الشخصي: الحاسوب المحمول سيئ حتى الآن. بشكل عام، هذا ملخص تجربتي.,negative,ar_fusha
أعجبني خدمة العملاء كثيرًا، وكان الأداء ممتازًا.,positive,ar_fusha
جربت المقرر الجامعي اليوم وكانت النتائج متوسطة.,neutral,ar_fusha
the hotel is frustrating and poorly designed. !!,negative,en
"the article is frustrating and poorly designed. Terrible experience with the subscription. Not worth it. This is so bad.. the customer support 😤 the phone is annoying and poorly designed. Overall, that was my experience. 😞",negative,en
الاشتراك مزعج ومش عملي 😤 #سيئ 😤,negative,ar_shami
الخبر مو منيح أبدًا وبيضيع الوقت.,negative,ar_shami
أشعر بالرضا عن المقرر الجامعي، وأنصح به.,positive,ar_fusha
"ngl, the subscription is bad right now.",negative,en
تجربتي مع المطعم كانت متوازنة بلا انطباع قوي. لا أملك رأيًا حاسمًا حول المتجر الإلكتروني حتى الآن. تجربتي مع الاشتراك كانت متوازنة بلا انطباع قوي. لا أملك رأيًا حاسمًا حول الفيلم حتى الآن. بشكل عام، هذا ملخص تجربتي. ؟؟,neutral,ar_fusha
أعجبني الهاتف كثيرًا، وكان الأداء ممتازًا. https://t.co/xyz 🔥,positive,ar_fusha
عنجد المادة عادي. @المتجر 😐 !,neutral,ar_shami
IMO the update is awesome..,positive,en
لم تعجبني تجربة الحاسوب المحمول، وكانت مخيبة للآمال. لا أحب المنتج بسبب كثرة المشكلات. الخدمة المتعلقة بـ المنتج لم تكن بالمستوى المطلوب. بشكل عام، هذا ملخص تجربتي.,negative,ar_fusha
"Overall, the news is okay. It meets the minimum requirements.",neutral,en
أشعر بالرضا عن المقال، وأنصح به. تجربتي مع الفندق كانت رائعة ومريحة. بشكل عام، هذا ملخص تجربتي. #انصح_به 😍,positive,ar_fusha
"IMO the hotel is bad.. I expected better, but the subscription failed in basic ways. the article wasted my time and money. the update is frustrating and poorly designed. Overall, that was my experience.",negative,en
توقعاتي كانت أعلى، لكن المتجر الإلكتروني لم يلبِّها. https://t.co/xyz,negative,ar_fusha
"Honestly, great experience with the service. Would recommend.",positive,en
هاد الفندق منيح كتير! ...,positive,ar_shami
"the article is awesome, smooth, and surprisingly reliable. This is exactly what I needed. the delivery is fantastic. the product is awesome, smooth, and surprisingly reliable. Overall, that was my experience.",positive,en
Terrible experience with the online store. Not worth it.,negative,en
عنجد الفندق حلو. 🔥,positive,ar_shami
"IMO the movie is overhyped.. This is so poor.. the movie 😤 Overall, that was my experience. 😡",negative,en
"I expected better, but the news failed in basic ways. #fail",negative,en
Terrible experience with the online store. Not worth it. @company 😞,negative,en
عم جرّب الخدمة هالأيام، لسا عم قيّم. عنجد الدعم نص نص. بالنهاية، هيك كانت تجربتي. #ملاحظه https://t.co/xyz,neutral,ar_shami
No strong opinion on the delivery yet.,neutral,en
الابليكيشن مو منيح أبدًا وبيضيع الوقت. مو معقول قديش الخدمة سيّئ. الخدمة مو طبيعي قديش بخزي. بالنهاية، هيك كانت تجربتي.,negative,ar_shami
أداء الخبر قوي وثابت بشكل ملحوظ. بصراحة، خدمة العملاء كان ممتاز. بشكل عام، هذا ملخص تجربتي. #ممتاز @المتجر 😁,positive,ar_fusha
بصراحة، المطعم كان غير جيد. #لا_انصح !,negative,ar_fusha
"I dislike how the service keeps breaking. I expected better, but the customer support failed in basic ways. I expected better, but the phone failed in basic ways. Terrible experience with the laptop. Not worth it. Overall, that was my experience. 😞",negative,en
"I hate how the hotel keeps breaking. This is so bad.. the customer support 😤 tbh the hotel is terrible. Overall, that was my experience.",negative,en
This is exactly what I needed. the update is fantastic. 🔥,positive,en
Very impressed by the delivery; the quality is top-notch. 😄,positive,en
أداء خدمة العملاء قوي وثابت بشكل ملحوظ.,positive,ar_fusha
بس للتوضيح: استخدمت الدعم هالأسبوع.,neutral,ar_shami
أداء الخدمة قوي وثابت بشكل ملحوظ. #ممتاز,positive,ar_fusha
يعني بصراحة المادة حلو. هاد الفندق منيح جدا! بالنهاية، هيك كانت تجربتي.,positive,ar_shami
بس للتوضيح: استخدمت المنتج هالأسبوع. 🤷,neutral,ar_shami
I tried the hotel today; the results were average. #update 😶,neutral,en
تجربتي مع المنتج كانت رائعة ومريحة. تحديث سريع: المقال متميز. أحببت التطبيق، وقد فاق توقعاتي. بصراحة الفيلم رائع 😊 بشكل عام، هذا ملخص تجربتي.,positive,ar_fusha
tbh the laptop is perfect. @support,positive,en
بس للتوضيح: استخدمت الخبر هالأسبوع. جربت الابديت اليوم، الوضع متوسط. بالنهاية، هيك كانت تجربتي. 🫤,neutral,ar_shami
صراحة ندمت على اللابتوب.,negative,ar_shami
الاشتراك مو تمام أبدًا وبيضيع الوقت.,negative,ar_shami
the phone wasted my time and money. !!,negative,en
"Hot take: the restaurant is frustrating. Hot take: the news is overhyped. I dislike how the product keeps breaking. Overall, that was my experience. @brand",negative,en
بس للتوضيح: استخدمت اللابتوب هالأسبوع.,neutral,ar_shami
IMO the app is terrible.. !!!,negative,en
رأيي الشخصي: الفندق غير جيد حتى الآن.,negative,ar_fusha
بحس الفيلم ممتاز وخلصت من وجعة الراس. #تجربه_رائعه,positive,ar_shami
للأسف الخبر مزعج 😤 لا أحب التحديث بسبب كثرة المشكلات. بشكل عام، هذا ملخص تجربتي.,negative,ar_fusha
شو هالحكي! التوصيل عادي. @الدعم 😐,neutral,ar_shami
جربت الفيلم اليوم، الوضع متوسط. 🫤,neutral,ar_shami
المادة مو طبيعي قديش بخزي. !!,negative,ar_shami
عنجد المادة بيمشي الحال. 🫤,neutral,ar_shami
"I love the hotel. It just works. Hot take: the restaurant is amazing. the restaurant is awesome, smooth, and surprisingly reliable. Just tried the subscription. perfect experience. Overall, that was my experience. #10of10 😊",positive,en
كتير انبسطت بـ الخبر 😊,positive,ar_shami
صراحة ندمت على المطعم. المادة مو طبيعي قديش بخزي. صراحة ندمت على المطعم. بالنهاية، هيك كانت تجربتي.,negative,ar_shami
لسا ما قررت شو رأيي بـ الاشتراك.,neutral,ar_shami
"Hot take: the phone is amazing. This is exactly what I needed. the hotel is fantastic. So happy with the article 😊 Overall, that was my experience. #happy 🔥",positive,en
لم تعجبني تجربة الحاسوب المحمول، وكانت مخيبة للآمال. لم تعجبني تجربة الخدمة، وكانت مخيبة للآمال. الخدمة المتعلقة بـ الخدمة لم تكن بالمستوى المطلوب. بشكل عام، هذا ملخص تجربتي. #لا_انصح,negative,ar_fusha
جربت الابليكيشن اليوم، الوضع متوسط. 🤷,neutral,ar_shami
بحس الاشتراك رائع وخلصت من وجعة الراس. تجربتي مع المتجر أونلاين كانت تمام، مبسوط. تجربتي مع الدعم كانت تمام، مبسوط. بالنهاية، هيك كانت تجربتي.,positive,ar_shami
I regret trying the subscription; it was disappointing.,negative,en
تجربتي مع المنتج كانت تمام، مبسوط.,positive,ar_shami
بس للتوضيح: استخدمت المنتج هالأسبوع. https://t.co/xyz 😐,neutral,ar_shami
للأسف المقرر الجامعي مؤذي 😤 رأيي الشخصي: خدمة العملاء غير جيد حتى الآن. بشكل عام، هذا ملخص تجربتي. #سيئ,negative,ar_fusha
عنجد الفندق كتير حلو وريحني.,positive,ar_shami
Just tried the update. solid experience. https://t.co/xyz 😍,positive,en
جربت المقال اليوم وكانت النتائج متوسطة. !!,neutral,ar_fusha
"the app works as described, nothing more and nothing less. the laptop works as described, nothing more and nothing less. the customer support is neither solid nor terrible for me. Just sharing: I used the hotel this week. Overall, that was my experience.",neutral,en
جربت الخدمة اليوم وكانت النتائج متوسطة. #ملاحظه,neutral,ar_fusha
عنجد التوصيل كتير حلو وريحني.,positive,ar_shami
تحديث سريع: الاشتراك سيئ.,negative,ar_fusha
صراحة ندمت على الفندق.,negative,ar_shami
أعجبني الاشتراك كثيرًا، وكان الأداء ممتازًا. تحديث سريع: الحاسوب المحمول متميز. أشعر بالرضا عن الفندق، وأنصح به. بشكل عام، هذا ملخص تجربتي.,positive,ar_fusha
الابليكيشن عادي، لا هو خارق ولا سيّئ.,neutral,ar_shami
لا أملك رأيًا حاسمًا حول الخدمة حتى الآن. تجربتي مع الخدمة كانت متوازنة بلا انطباع قوي. تحديث سريع: المقرر الجامعي مقبول. بشكل عام، هذا ملخص تجربتي.,neutral,ar_fusha
لا أملك رأيًا حاسمًا حول المتجر الإلكتروني حتى الآن. 🫤 !!!,neutral,ar_fusha
No strong opinion on the service yet. 🫤,neutral,en
"the service is neither excellent nor terrible for me. the university course is neither great nor terrible for me. I tried the news today; the results were average. Overall, that was my experience.",neutral,en
بزيادة انبسطت بـ الابليكيشن 😊,positive,ar_shami
تجربتي مع الاشتراك كانت تمام، مبسوط. #انصح_به,positive,ar_shami
رأيي الشخصي: الفندق عادي حتى الآن.,neutral,ar_fusha
أحببت الخبر، وقد فاق توقعاتي. أعجبني الهاتف كثيرًا، وكان الأداء ممتازًا. أعجبني الحاسوب المحمول كثيرًا، وكان الأداء ممتازًا. بشكل عام، هذا ملخص تجربتي. #تجربه_رائعه,positive,ar_fusha
كتير انبسطت بـ المتجر أونلاين 😊,positive,ar_shami
بصراحة، الخدمة كان متوسط. تجربتي مع التوصيل كانت متوازنة بلا انطباع قوي. الهاتف يعمل بشكل مقبول وفقًا للوصف. بشكل عام، هذا ملخص تجربتي. 😐,neutral,ar_fusha
جربت الاشتراك اليوم وكانت النتائج متوسطة. 🫤,neutral,ar_fusha
الخدمة رائع بصراحة وبيستاهل. @الدعم 😁,positive,ar_shami
يعني بصراحة المطعم بيرفكت.,positive,ar_shami
the product wasted my time and money.,negative,en
تحديث سريع: التحديث مقبول.,neutral,ar_fusha
جربت المطعم اليوم، الوضع متوسط. #رأي,neutral,ar_shami
So happy with the restaurant 😊,positive,en
هاد الخبر منيح كتير!,positive,ar_shami
ملاحظة: استخدمت التحديث هذا الأسبوع. #ملاحظه,neutral,ar_fusha
المطعم رائع بصراحة وبيستاهل.,positive,ar_shami
الفندق لم يقدم قيمة مقابل ما دُفع فيه.,negative,ar_fusha
I regret trying the service; it was disappointing.,negative,en
IMO the phone is okay.. @company,neutral,en
"Just tried the delivery. irritating experience. I hate how the hotel keeps breaking. I expected better, but the update failed in basic ways. Overall, that was my experience. @brand",negative,en
لا أملك رأيًا حاسمًا حول الفندق حتى الآن. لا أملك رأيًا حاسمًا حول المطعم حتى الآن. بشكل عام الفيلم عادي ولا يختلف كثيرًا. بشكل عام، هذا ملخص تجربتي.,neutral,ar_fusha
هيك يعني الابديت بيمشي الحال. هلق جرّبت المقال… نص نص. بالنهاية، هيك كانت تجربتي.,neutral,ar_shami
تجربتي مع المقال كانت رائعة ومريحة.,positive,ar_fusha
هلق جرّبت الخبر… عادي.,neutral,ar_shami
لم تعجبني تجربة الاشتراك، وكانت مخيبة للآمال. لم تعجبني تجربة الهاتف، وكانت مخيبة للآمال. لم تعجبني تجربة الحاسوب المحمول، وكانت مخيبة للآمال. بشكل عام، هذا ملخص تجربتي.,negative,ar_fusha
Very impressed by the customer support; the quality is top-notch.,positive,en
لا أحب الاشتراك بسبب كثرة المشكلات. الخبر لم يقدم قيمة مقابل ما دُفع فيه. بشكل عام، هذا ملخص تجربتي. #سيئ !,negative,ar_fusha
Very impressed by the customer support; the quality is top-notch.,positive,en
"I hate how the update keeps breaking. the article wasted my time and money. Overall, that was my experience. @company 😡",negative,en
بصراحة، المقرر الجامعي كان مقبول. المقال يعمل بشكل مقبول وفقًا للوصف. تجربتي مع المقرر الجامعي كانت متوازنة بلا انطباع قوي. تجربتي مع المقرر الجامعي كانت متوازنة بلا انطباع قوي. بشكل عام، هذا ملخص تجربتي.,neutral,ar_fusha
اللابتوب مزعج ومش عملي 😤 عنجد الابليكيشن بخزي. عنجد الموبايل بخزي. بالنهاية، هيك كانت تجربتي.,negative,ar_shami
عنجد المتجر أونلاين نص نص. #رأي @الدعم 😶,neutral,ar_shami
ملاحظة: استخدمت التوصيل هذا الأسبوع.,neutral,ar_fusha
الابديت مو منيح أبدًا وبيضيع الوقت. عنجد اللابتوب مقرف. مو معقول قديش الابليكيشن سيّئ. صراحة ندمت على الابليكيشن. بالنهاية، هيك كانت تجربتي. #سيئ @الشركة,negative,ar_shami
بصراحة، الاشتراك كان رائع.,positive,ar_fusha
الهاتف متميز ويقدم قيمة واضحة. @الدعم,positive,ar_fusha
"I regret trying the delivery; it was disappointing. the article wasted my time and money. This is so bad.. the customer support 😤 Overall, that was my experience.",negative,en
جربت الخدمة اليوم، الوضع متوسط.,neutral,ar_shami
للأسف الاشتراك مزعج 😤 https://t.co/xyz 😤,negative,ar_fusha
"This is exactly what I needed. the movie is fantastic. So happy with the laptop 😊 tbh the online store is solid. I genuinely loved the phone; it exceeded my expectations. Overall, that was my experience. 😊",positive,en
الموبايل رائع بصراحة وبيستاهل. #انصح_به @المتجر !,positive,ar_shami
الفندق يعمل بشكل مقبول وفقًا للوصف. @الدعم,neutral,ar_fusha
الخدمة لم يقدم قيمة مقابل ما دُفع فيه. تحديث سريع: التوصيل مزعج. للأسف المقرر الجامعي مزعج 😤 بشكل عام، هذا ملخص تجربتي. https://t.co/xyz ...,negative,ar_fusha
صراحة ندمت على الموبايل. التوصيل مو طبيعي قديش بخزي. الموبايل مزعج ومش عملي 😤 مو معقول قديش الاشتراك سيّئ. بالنهاية، هيك كانت تجربتي.,negative,ar_shami
المادة مو منيح أبدًا وبيضيع الوقت. المتجر أونلاين مو طبيعي قديش بخزي. اللابتوب مضايق ومش عملي 😤 بالنهاية، هيك كانت تجربتي. 😞,negative,ar_shami
بشكل عام المقرر الجامعي عادي ولا يختلف كثيرًا. @الدعم,neutral,ar_fusha
المنتج يعمل بشكل مقبول وفقًا للوصف. الاشتراك يعمل بشكل مقبول وفقًا للوصف. تحديث سريع: الهاتف متوسط. لا أملك رأيًا حاسمًا حول المقال حتى الآن. بشكل عام، هذا ملخص تجربتي.,neutral,ar_fusha
ملاحظة: استخدمت الفندق هذا الأسبوع. لا أملك رأيًا حاسمًا حول خدمة العملاء حتى الآن. بشكل عام، هذا ملخص تجربتي.,neutral,ar_fusha
تجربتي مع الفندق كانت رائعة ومريحة.,positive,ar_fusha
أحببت الفيلم، وقد فاق توقعاتي. تجربتي مع الفيلم كانت رائعة ومريحة. بشكل عام، هذا ملخص تجربتي.,positive,ar_fusha
الاشتراك رديء ويعاني من مشكلات واضحة. @الدعم,negative,ar_fusha
أحببت المنتج، وقد فاق توقعاتي. أعجبني التوصيل كثيرًا، وكان الأداء ممتازًا. أحببت خدمة العملاء، وقد فاق توقعاتي. بشكل عام، هذا ملخص تجربتي.,positive,ar_fusha
لم تعجبني تجربة الخبر، وكانت مخيبة للآمال. تحديث سريع: الفندق مخيب. لم تعجبني تجربة المطعم، وكانت مخيبة للآمال. لم تعجبني تجربة الخبر، وكانت مخيبة للآمال. بشكل عام، هذا ملخص تجربتي.,negative,ar_fusha
the article is frustrating and poorly designed.,negative,en
رأيي الشخصي: الفيلم عادي حتى الآن. ؟؟,neutral,ar_fusha
This is so bad.. the university course 😤,negative,en
رأيي الشخصي: الخبر مزعج حتى الآن. #سيئ @الدعم,negative,ar_fusha
أعجبني الاشتراك كثيرًا، وكان الأداء ممتازًا.,positive,ar_fusha
This is exactly what I needed. the university course is fantastic. !,positive,en
"I expected better, but the article failed in basic ways. ngl, the article is awful right now. Hot take: the customer support is overhyped. I hate how the news keeps breaking. Overall, that was my experience.",negative,en
"ngl, the laptop is decent right now.",neutral,en
This is exactly what I needed. the service is fantastic. @company 😁,positive,en
أشعر بالرضا عن خدمة العملاء، وأنصح به. 😁,positive,ar_fusha
"Overall, the restaurant is okay. It meets the minimum requirements.",neutral,en
الاشتراك لم يقدم قيمة مقابل ما دُفع فيه. https://t.co/xyz,negative,ar_fusha
عم جرّب الاشتراك هالأيام، لسا عم قيّم. المتجر أونلاين عادي، لا هو خارق ولا سيّئ. بالنهاية، هيك كانت تجربتي.,neutral,ar_shami
أعجبني المقرر الجامعي كثيرًا، وكان الأداء ممتازًا.,positive,ar_fusha
جربت المقال اليوم وكانت النتائج متوسطة. @المتجر,neutral,ar_fusha
عنجد تجربة الدعم بتقهر.,negative,ar_shami
بصراحة، الحاسوب المحمول كان متميز. تجربتي مع الفندق كانت رائعة ومريحة. بشكل عام، هذا ملخص تجربتي.,positive,ar_fusha
تجربتي مع الاشتراك كانت تمام، مبسوط.,positive,ar_shami
بصراحة المتجر الإلكتروني ممتاز 😊 أعجبني الخبر كثيرًا، وكان الأداء ممتازًا. أحببت الخدمة، وقد فاق توقعاتي. تجربتي مع الخدمة كانت رائعة ومريحة. بشكل عام، هذا ملخص تجربتي. #ممتاز,positive,ar_fusha
صراحة ندمت على الموبايل. عنجد تجربة المادة بتقهر. بالنهاية، هيك كانت تجربتي. ؟؟,negative,ar_shami
تجربتي مع المطعم كانت متوازنة بلا انطباع قوي. تحديث سريع: المطعم متوسط. المقال يعمل بشكل مقبول وفقًا للوصف. بشكل عام، هذا ملخص تجربتي. @الدعم 🤷,neutral,ar_fusha
I tried the customer support today; the results were average.,neutral,en
أعجبني الفندق كثيرًا، وكان الأداء ممتازًا. أداء المقرر الجامعي قوي وثابت بشكل ملحوظ. بشكل عام، هذا ملخص تجربتي. #انصح_به @الدعم 😁,positive,ar_fusha
المتجر الإلكتروني سيئ ويعاني من مشكلات واضحة.,negative,ar_fusha
"ngl, the article is awful right now. tbh the update is overhyped. Hot take: the app is frustrating. Overall, that was my experience.",negative,en
بصراحة، المطعم كان مفيد. 😊,positive,ar_fusha
عنجد المقال بيرفكت. 😄,positive,ar_shami
يعني بصراحة الابديت كتير منيح.,positive,ar_shami
"ngl, the update is mixed right now. @brand",neutral,en
أحببت المطعم، وقد فاق توقعاتي. 😄,positive,ar_fusha
رأيي الشخصي: المقرر الجامعي غير جيد حتى الآن. لم تعجبني تجربة التطبيق، وكانت مخيبة للآمال. لا أحب المتجر الإلكتروني بسبب كثرة المشكلات. الخدمة المتعلقة بـ الفيلم لم تكن بالمستوى المطلوب. بشكل عام، هذا ملخص تجربتي. @المتجر 😡 !!,negative,ar_fusha
للأسف الفندق مزعج 😤 رأيي الشخصي: الحاسوب المحمول غير جيد حتى الآن. للأسف المتجر الإلكتروني مزعج 😤 بشكل عام، هذا ملخص تجربتي.,negative,ar_fusha
أحببت المتجر الإلكتروني، وقد فاق توقعاتي. رأيي الشخصي: التحديث رائع حتى الآن. أداء الاشتراك قوي وثابت بشكل ملحوظ. الاشتراك متميز ويقدم قيمة واضحة. بشكل عام، هذا ملخص تجربتي.,positive,ar_fusha
"I hate how the service keeps breaking. I expected better, but the update failed in basic ways. Overall, that was my experience.",negative,en
لسا ما قررت شو رأيي بـ المطعم. الابليكيشن عادي، لا هو خارق ولا سيّئ. بالنهاية، هيك كانت تجربتي.,neutral,ar_shami
بصراحة، المقرر الجامعي كان غير جيد.,negative,ar_fusha
I love the online store. It just works.,positive,en
الفيلم يعمل بشكل مقبول وفقًا للوصف. @الشركة,neutral,ar_fusha
Just tried the product. average experience. #fyi,neutral,en
مو معقول قديش المادة سيّئ.,negative,ar_shami
I regret trying the service; it was disappointing.,negative,en
كتير انبسطت بـ الفندق 😊,positive,ar_shami
لسا ما قررت شو رأيي بـ التوصيل. المنتج عادي، لا هو خارق ولا سيّئ. هيك يعني الابديت بيمشي الحال. عنجد الخبر نص نص. بالنهاية، هيك كانت تجربتي. 😐,neutral,ar_shami
لا أملك رأيًا حاسمًا حول الفيلم حتى الآن. @الشركة 🫤,neutral,ar_fusha
بشكل عام التوصيل عادي ولا يختلف كثيرًا. ملاحظة: استخدمت المقال هذا الأسبوع. ملاحظة: استخدمت الخدمة هذا الأسبوع. جربت الخبر اليوم وكانت النتائج متوسطة. بشكل عام، هذا ملخص تجربتي.,neutral,ar_fusha
لا أحب الحاسوب المحمول بسبب كثرة المشكلات. 🙄 !!!,negative,ar_fusha
شو هالحكي! الابديت عادي. @الشركة,neutral,ar_shami
الفيلم لم يقدم قيمة مقابل ما دُفع فيه.,negative,ar_fusha
تجربتي مع الاشتراك كانت تمام، مبسوط.,positive,ar_shami
"This is exactly what I needed. the phone is fantastic. I genuinely loved the restaurant; it exceeded my expectations. tbh the news is great. I genuinely really liked the service; it exceeded my expectations. Overall, that was my experience.",positive,en
تحديث سريع: المنتج ممتاز.,positive,ar_fusha
الاشتراك مو منيح أبدًا وبيضيع الوقت.,negative,ar_shami
الفيلم مزعج ومش عملي 😤 @الدعم,negative,ar_shami
عنجد تجربة الفندق بتقهر. #لا_انصح https://t.co/xyz 🙄,negative,ar_shami
"No strong opinion on the delivery yet. Overall, the movie is okay. It meets the minimum requirements. the update works as described, nothing more and nothing less. Overall, that was my experience.",neutral,en
"Terrible experience with the news. Not worth it. tbh the customer support is awful. Overall, that was my experience.",negative,en
هاد الابليكيشن منيح جدا!,positive,ar_shami
كتير انبسطت بـ اللابتوب 😊 @المتجر 😄,positive,ar_shami
الدعم عادي، لا هو خارق ولا سيّئ. لسا ما قررت شو رأيي بـ الاشتراك. لسا ما قررت شو رأيي بـ التوصيل. بالنهاية، هيك كانت تجربتي.,neutral,ar_shami
ملاحظة: استخدمت الخدمة هذا الأسبوع. !,neutral,ar_fusha
أعجبني خدمة العملاء كثيرًا، وكان الأداء ممتازًا. ✨,positive,ar_fusha
هلق جرّبت الخبر… بيمشي الحال. https://t.co/xyz 🫤,neutral,ar_shami
اللابتوب مو منيح أبدًا وبيضيع الوقت. الاشتراك مو طبيعي قديش بخزي. المقال مزعج ومش عملي 😤 يعني بصراحة الخدمة مو منيح. بالنهاية، هيك كانت تجربتي. https://t.co/xyz,negative,ar_shami
تحديث سريع: خدمة العملاء سيئ.,negative,ar_fusha
"No strong opinion on the laptop yet. Hot take: the news is decent. No strong opinion on the app yet. Overall, that was my experience. 🤷",neutral,en
Very impressed by the university course; the quality is top-notch.,positive,en
IMO the online store is fine.. @brand https://t.co/xyz 🫤,neutral,en
هاد المادة منيح جدا! شو هالحكي! المقال حلو. كتير انبسطت بـ الموبايل 😊 بالنهاية، هيك كانت تجربتي. 😊,positive,ar_shami
تحديث سريع: المطعم رائع.,positive,ar_fusha
تجربتي مع خدمة العملاء كانت رائعة ومريحة.,positive,ar_fusha
"Just sharing: I used the customer support this week. Just tried the app. decent experience. the laptop is neither great nor terrible for me. Overall, that was my experience.",neutral,en
"So happy with the online store 😊 Hot take: the delivery is great. Overall, that was my experience. #worthit",positive,en
شو هالحكي! الفندق بخزي.,negative,ar_shami
أحببت خدمة العملاء، وقد فاق توقعاتي. 😁,positive,ar_fusha
"I expected better, but the news failed in basic ways. ؟؟",negative,en
عنجد اللابتوب كتير حلو وريحني. ✨,positive,ar_shami
أحببت المقال، وقد فاق توقعاتي. #انصح_به ✨,positive,ar_fusha
أداء الخبر قوي وثابت بشكل ملحوظ. ؟؟,positive,ar_fusha
أعجبني الهاتف كثيرًا، وكان الأداء ممتازًا.,positive,ar_fusha
tbh the product is decent.,neutral,en
الموبايل مزعج ومش عملي 😤 الفندق مو منيح أبدًا وبيضيع الوقت. شو هالحكي! الفيلم بخزي. بالنهاية، هيك كانت تجربتي.,negative,ar_shami
مو معقول قديش المنتج سيّئ.,negative,ar_shami
"Honestly, great experience with the online store. Would recommend. So happy with the app 😊 Overall, that was my experience. @company 😊",positive,en
"I expected better, but the article failed in basic ways.",negative,en
بس للتوضيح: استخدمت المتجر أونلاين هالأسبوع. بس للتوضيح: استخدمت اللابتوب هالأسبوع. عنجد الموبايل عادي. يعني بصراحة الابليكيشن بيمشي الحال. بالنهاية، هيك كانت تجربتي.,neutral,ar_shami
"I tried the news today; the results were average. ngl, the update is okay right now. IMO the movie is fine.. Overall, that was my experience. 😐",neutral,en
لم تعجبني تجربة المنتج، وكانت مخيبة للآمال.,negative,ar_fusha
"ngl, the delivery is overhyped right now. https://t.co/xyz 🙄",negative,en
توقعاتي كانت أعلى، لكن الخدمة لم يلبِّها. لم تعجبني تجربة المنتج، وكانت مخيبة للآمال. الخدمة المتعلقة بـ المتجر الإلكتروني لم تكن بالمستوى المطلوب. لم تعجبني تجربة المتجر الإلكتروني، وكانت مخيبة للآمال. بشكل عام، هذا ملخص تجربتي. !!!,negative,ar_fusha
ملاحظة: استخدمت المنتج هذا الأسبوع. @المتجر 😶,neutral,ar_fusha
I genuinely loved the news; it exceeded my expectations. !!,positive,en
Terrible experience with the product. Not worth it.,negative,en
Very impressed by the laptop; the quality is top-notch.,positive,en
صراحة ندمت على المقال. مو معقول قديش اللابتوب سيّئ. هلق جرّبت الدعم… بخزي. بالنهاية، هيك كانت تجربتي.,negative,ar_shami
"ngl, the subscription is perfect right now. 😍 ؟؟",positive,en
"the article is awesome, smooth, and surprisingly reliable. I love the article. It just works. Very impressed by the service; the quality is top-notch. Overall, that was my experience. #worthit https://t.co/xyz",positive,en
"I expected better, but the product failed in basic ways. #disappointed",negative,en
للأسف المقرر الجامعي مزعج 😤,negative,ar_fusha
the article is frustrating and poorly designed.,negative,en
بصراحة، المتجر الإلكتروني كان غير جيد.,negative,ar_fusha
"the hotel is awesome, smooth, and surprisingly reliable.",positive,en
"the laptop works as described, nothing more and nothing less. 😶",neutral,en
لا أملك رأيًا حاسمًا حول المتجر الإلكتروني حتى الآن.,neutral,ar_fusha
تجربتي مع الابديت كانت تمام، مبسوط.,positive,ar_shami
توقعاتي كانت أعلى، لكن التوصيل لم يلبِّها.,negative,ar_fusha
عنجد الابديت كتير حلو وريحني.,positive,ar_shami
هلق جرّبت المطعم… حلو. يعني بصراحة الدعم بيرفكت. بالنهاية، هيك كانت تجربتي.,positive,ar_shami
الفيلم سيئ ويعاني من مشكلات واضحة.,negative,ar_fusha
the subscription is neither excellent nor terrible for me. #fyi https://t.co/xyz 😐,neutral,en
عنجد الابديت عادي. #رأي ...,neutral,ar_shami
الهاتف سيئ ويعاني من مشكلات واضحة.,negative,ar_fusha
لا أحب الحاسوب المحمول بسبب كثرة المشكلات.,negative,ar_fusha
يعني بصراحة المادة مقرف. #لا_انصح,negative,ar_shami
I tried the phone today; the results were average.,neutral,en
عنجد الاشتراك بيرفكت.,positive,ar_shami
عنجد اللابتوب بزيادة كويس.,positive,ar_shami
بس للتوضيح: استخدمت الخبر هالأسبوع.,neutral,ar_shami
توقعاتي كانت أعلى، لكن الاشتراك لم يلبِّها. المقرر الجامعي رديء ويعاني من مشكلات واضحة. لا أحب خدمة العملاء بسبب كثرة المشكلات. بشكل عام، هذا ملخص تجربتي. 😞,negative,ar_fusha
