text,sentiment,language
# الفيلم دا كان لازم ياخد #الاوسكار بجد,positive,ar_fusha
#جمال #خيال #حقيقه #جميل #درر #حكم #أعجبني #حكمه #بقلمي #شوق #بوح #شعر #قصيد #رتويت خمس الاف متابع بـ 200 ريال 132,positive,ar_fusha
افتخر بلغتي 😍😍 #اليوم_العالمي_للغة_العربية,positive,ar_fusha
رضا عبدالسلام: كلام دعبدالمنعم أبوالفتوح الاقرب إلى الناس وهو علامة من علامات مصر هو شخصية مصرية مضحية حتى النخاع,positive,ar_fusha
"نهنئ الدكتور عبد المنعم أبو الفتوح بتأسيس حزب ""مصر القوية""، وندعو له بالتوفيق وبأن يكون هذا الحزب خطوة نحو بناء",positive,ar_fusha
عيد فطر سعيد، أعاده الله على مصر والبشرية بالخير والحرية والعدل والتسامح,positive,ar_fusha
#اللهم زد أحبتي #عفواً وعافية وتوفيقاًً وسداداً وصلاحاً #وأحفظهم من كل سوء #صباح الخير,positive,ar_fusha
الصفحة الرسمية لصناع الحياة مصر تهنئكم بقدوم عيد الفطر المبارك كل عام وانتم بخير,positive,ar_fusha
#تويتة فى عشق الكيان #الاهلى,positive,ar_fusha
#اليوم_العالمي_للغة_العربية يفترض لها كل يوم وكل ساعة؟ لغة القرآن الذي نتلوه يوميا لغة التعليم المدرسي لغة العبادات لغة امة الخير,positive,ar_fusha
نفسي حد يغنيلى اغنية #اهواك #عبدالحليم_حافظ فرحه برده :))) #حلم,positive,ar_fusha
الجميل في المسلسل ان ماحدش فيكو بيحاول يقلد الشخصيات المثلت الفيلم,positive,ar_fusha
لولا الانقلاب لسارت عجلة البناء والعلم والاقتصاد والحريات والقانون اسرع من احلامنا,positive,ar_fusha
الصداقة تزرع الحياة أزهارًا #مي_زيادة,positive,ar_fusha
مصر كلها هتصوت لعبد المنعم أبو الفتوح القـوى الأميــن,positive,ar_fusha
على سبيل #السعاده انا صديق مجدى,positive,ar_fusha
_ و عودة مرة أخرى للقاهرة الساحرة :),positive,ar_fusha
مصر تقع في مجموعه ناريه ناريه #مصر #تونس #السنغال #موزمبيق او #جنوب السودان #حسن_شحاته كان بيرتعش وهو بيسحب القرعه #_,positive,ar_fusha
"#محافظ_القاهرة: إزالة العقارات المخالفة بالقرب من ""#المحكمة_الدستورية"" لحماية المواطنين",positive,ar_fusha
ورضيت أعيشلك انت يا حبيبي كفايه ان انت حبيبي #عمرو_دياب,positive,ar_fusha
( فألقيه في اليم ولا تخافي ولا تحزني إنا رادوه إليك وجاعلوه من المرسلين ) هذه الآية تبعث الأمل ،، #ل…,positive,ar_fusha
ياخى الفجيكات دول يتحبوا من غير مقدمات كده :) #نوبة,positive,ar_fusha
الحل السياسي يهدف للبدء في بناء الاقتصاد ولا يعني التصالح مع من تورطوا في عنف #السادة_المحترمون …,positive,ar_shami
من تونس #سوريا_فى_القلب,positive,ar_fusha
مداخلة نجيب ساويرس مع الإبراشيي وتعليقه على إستقالة دالبرادعي وأحداث مصر,positive,ar_fusha
#الفيفا يشيد بملعب #الجوهره ويصفه بثاني افضل ملعب بالعالم وارامكو أذهلت #بلاتر #افتتاح_ملعب_الملك_عبدالله,positive,ar_fusha
‏مبارك عليكم الشهر! ‏#رمضان_كريم‏,positive,ar_fusha
العالم سيشهد تجربة انتخابية بمصر لا مثيل لها وتربطنا مصالح مشتركة بإثيوبيا …,positive,ar_fusha
#سيدنا_النبي كان طيب الرائحة، وإذا صافحه أحد ظل بيده عطره سائر اليوم صلى الله عليك يا سيدي يا رسول الله,positive,ar_fusha
حكيك يخلق من العدم فرحه ♡' #م,positive,ar_fusha
آمين من هنا للعشر الأواخر أنا في ديك الساعة يا جميل انت عارف محبتي واعجابي,positive,ar_fusha
"أمير العمري: ""الشتا اللي فات"": شهادة سينمائية بليغة عن الثورة",positive,ar_fusha
#مصطفى_حسني #الطريق_الى_الله ناو :),positive,ar_fusha
#الحب_هو اهتمام، تنازل، كلام، احترام، فعل، دعاء، تغاضي، عتاب، تسامح !,positive,ar_fusha
أَسْتَغْفِرُ اللَّهَ الَّذِي لا إِلَه إِلا هُوَ الْحَيُّ الْقَيُّومُ وَأَتُوبُ إِلَيْه #غرد_بذكر_الله,positive,ar_fusha
اللغة تراث,positive,ar_fusha
"المعنى الحقيقي للوطنية المعنى الحقيقي للضحكة الصافية #باسم""",positive,ar_fusha
10 مصابين و 11 وفاة نتيجة التعذيب بمنطقتى رابعة والنهضة,positive,ar_fusha
الدكتور #مصطفي_محمود بيشرح بطريقة بسيطة,positive,ar_fusha
"اللي يشوفك يتمنى يكون مثلك واللي يعرفك يحترمك ويحبك واللي يسمع عنك يتمنى يقابلك ! #حاول""",positive,ar_fusha
تذكرنا النبيل مصطفى نبيل كاتبنا الكبير وهو حي يرزق ونتمنى أن يتذكره باحثو الإعلام بعد موتهرحمه الله,positive,ar_fusha
إصرار الشعب التونسي على الوصول إلى الكيلومتر الأخير ثورة أخرى في حد ذاته وأهم درس من بين دروس كثيرة # #,positive,ar_fusha
جيد أن تتنوع الآراء حول السياسة وقضاياها وضروري أن يتم التعبير عن هذا التنوع في الإعلام التقليدي وشب,positive,ar_fusha
انت الغالى اللى بقالى سنين بهواه #الزمالك #الزمالك_الافريقي,positive,ar_fusha
اللهم امطر على قبر #محمد حسين جمعه وعلى قبور جميع موتانا وموتى المسلمين من سحائب رحمتك يارب اللهم اغسلهم بالماء والثلج والبرد,positive,ar_fusha
ابراهيم عقل نموذجا! #,positive,ar_fusha
موقف محترم حذر الأمير خالد بن طلال بن عبد العزيز عضو العائلة المالكة بالسعودية أن إجازة الخروج على الرئيس مرسي,positive,ar_fusha
كان #محمد_يسرى_سلامة صاحب رسالة كافح من أجلها طيلة حياته ولذلك فحتى موته كان بمثابة رسالة,positive,ar_fusha
تشيلسي هو الزعيم …,positive,ar_fusha
شكرا لدعمك,positive,ar_fusha
#موقف_نفسي_اعيشه_مع_مراتي انى اكون الأمام و نصلى مع بعض!,positive,ar_fusha
#المجد_للمبتسمين #المجد_للمبتسمين_صباحا,positive,ar_fusha
بس اعلان فودافون الجديد بتاع عمرو دياب دا حوار😍.,positive,ar_fusha
اي أمرأة تصنع الحب والايثار والاهتمام والعطف والحنان مؤهلة ان تصبح أم مثالية حتى لو كانت مارلين مونرو! #فيفي_عبده_الام_المثالية,positive,ar_fusha
رجُولتكَ وهَبتني أُنوثّه مُختَلفَه ، مَ اَجمَلني بِكَ ! #صباحي,positive,ar_fusha
#السعاده ؟ ان تجد روحآ تشبهك بكل شي,positive,ar_fusha
الشعب #المصري اجمل حاجه فيه ان في وسط #الهموم بيقدر يخلق #الضحكه,positive,ar_fusha
نهنئ إخواننا الأقباط باختيار الأنبا تواضروس بابا الأسكندرية وبطريرك الكرازة المرقسية بناء وطننا يحتاجنا جميعاً معا نبني مصر,positive,ar_fusha
جمهورية مصر الطبيعية جمهورية ديمقراطية حقيقية جمهورية مدنية تحمي حقوق المواطنة و المساواة و العدل,positive,ar_fusha
اسمعو هالاغنيه روعه #غلطت_م_الأول_رنا_سماحه  9  # #اللي_أهم_من_شكلك,positive,ar_fusha
#سوريا_فى_القلب سبحان من وضع في قلب العربي سوريا و اليمن والصومال ومصر وليبيا وتونس والبحرين والكويت بلاد العرب في ال,positive,ar_fusha
جامعة هلسنكي(فينلندا)تختار #السادة_المحترمون (بفريق عمله كاملا)البرنامج الأكثرمصداقية وحرفية في #مصر وتم إدراج بحث عنه في دوريتها #فلسطين,positive,ar_fusha
#حاجة_تستاهل_الحمد كل حاجه ف حياتنا اكيد !!!,positive,ar_fusha
دستور لا يمر بموافقة ثلثين الشعب على الأقل وفقط بالأغلبية المطلقة يبشر بإنقسام الوطن والإطاحة بالإستقرار ولن يعمر,positive,ar_fusha
#اللهم يا مجيب الدعاء يا مغيث المستغيثين يا راحم الضعفاء أجب دعوتنا وعجل بقضاء حاجاتنا يا أرحم الراحمين,positive,ar_fusha
حزب الوسط الان يتقدم مسيره هائله الي محكمه دمياط لتقديم اوراقه للانتخابات البرلمانيهسعيد جداً بثقتكم _,positive,ar_fusha
#الحمدلله_علي #كل_حال,positive,ar_fusha
جولة #السوري الحر بدرعا || جولة مع أمير الإقتحام #جبهة النصرة في تل الجا: عبر,positive,ar_fusha
بطاقة دعوة #زواج حلوه لـ #الواتس_اب من تصميمنا رتويت ي حبايبي :$,positive,ar_fusha
#مرسي_رئيسي,positive,ar_fusha
كل عام و أنتم بخير، تقبل الله منا و منكم صالح الأعمال,positive,ar_fusha
"""_: #معرض_الكتاب كتاب : المشوق إلى القراءة وطلب العلم لـ الشيخ _ """,positive,ar_fusha
كل عيد و احنا طيبين، مسلمين و مسيحيين و في بلدنا مرتاحين و نشوف اللي قتلوا الشهداء متعلقين، و ان شاء الله علي كل واحد ظلمنا منتصرين يارب,positive,ar_fusha
#دعوة_الصائم_لاترد اللهم طمئن قلب #امي واشفها مما تعاني وارفع عنها ماألم بها اللهم فرج هم #أمي ويسر امرها واكتبها في علي,positive,ar_fusha
من أجمل ماشاهدت في حياتي أكبر نجوم هوليود وهما عالمسرح بيتجمعوا لقراية كتاب هوارد زن عن التاريخ الشعبي لتوصيله للناس,positive,ar_fusha
رضاك يارب #كلمتين_وبس,positive,ar_fusha
الرجوع للحق فضيلة حمد الله على سلامة أحمد السيد النجار,positive,ar_fusha
اعلم أنه كلما نُزع منك في الأرض شيئا جميلاً سيخبئ لك شئ في السماء أجمل,positive,ar_fusha
عبدالرحمن محمد الصوت الفخم! #غناء #أغاني #طرب #فن #عرب,positive,ar_fusha
تحية لبعثة مصر البارالمبية التى حققت انجازا غير مسبوق وقدمت لنا درسا فى تحدى المصاعب لرفع اسم مصر عاليا شكرا لكم وحمدا لله على سلامة عودتكم,positive,ar_fusha
يا رب لك الحمد أن جمعت شمل أسرتي,positive,ar_fusha
شكرًا يا دكتوره هبه,positive,ar_fusha
في يومٍ من الأيام قرر جميع أهل القرية أن يصلوا صلاة الاستسقاء تجمعوا جميعهم للصلاة لكن أحدهم كان يحمل معه مظلة ! تلك هي الثقة فى الله,positive,ar_fusha
رئيس يطبق الشريعة دون أن يكون مسلما ولايسير في مواكب مصفحة ولا يكذب على الناس بحركات إستعراضية ويفتح قصره للفقراء,positive,ar_fusha
لبيك اللهم لبيك لبيك لا شريك لك لبيك إن الحمد و النعمة لك و الملك لا شريك لك,positive,ar_fusha
من يفهم في القانون اكثر من الفقيه الدستوري الدكتور ثروت بدوي والدكتور عاطف البنا والاستاذ جمال عيد كلهم أيدوا قرار الرئيس بعودة البرلمان,positive,ar_fusha
منذ غرس بذرتها الشهيد #حسن_البنا ليسقيها بدمه صاحب الظلال ليتم الفتك ببطل أول صندوق إنتخابي ديموقراطي وشعبية #الاخوان_…,positive,ar_fusha
# أبو الفتوح أعمل مع مجموعة رائعة من شباب الثورة وأقول لهم أحب ان تقودوني للعمل وأن نعمل كفريق ومن يجرح فين,positive,ar_fusha
الحمد لله حققنا مستهدف حملة ال21 يوم لمحو الأمية شكرا لشباب صناع الحياة و لكل شركاء الحملة يا رب أعنا على,positive,ar_fusha
"تسلم لي عيونك يا آحلى #شيرين ♡ "" روحي شيرين محمد العراقي الجريح",positive,ar_fusha
) معلم و واعي يا يوسف,positive,ar_fusha
ذكرى استعادة #سيناء ستمثل عيدا للعسكرية والدبلوماسية المصرية,positive,ar_fusha
إهداء إلى أمى الغاليه,positive,ar_fusha
سبحان الله وآلحمد لله ولا إله إلا الله ولآ حول ولآ قوة إلا بالله والله أكبر واستغفر الله #اذكر_الله #غرد_بذكر_الله 41,positive,ar_fusha
الرمز الانتخابى لل #السيسي #السيسي_رئيسي_2014,positive,ar_fusha
أنا ضد الرقابة الإدارية على الإبداع الفني و الثقافي,positive,ar_fusha
#شاهر_المؤمنين عالم رياضيات #أردني ينضم الى قائمة اهم علماء #الرياضيات #عالمياً ، نفتخر بعلمائنا مبروك للأردن #اﻷردن,positive,ar_fusha
"ﻷنك انت كل حياتي مهما بالدنيا يصير ♡ #كلمة_حلوة""",positive,ar_fusha
فى #عظمتك ملقتش كتييييير #بتكسب و تفرح #الملايين #الاهلى,positive,ar_fusha
دور رائع ومفاجئ لنساء مصر فى المظاهرات شبابنا ونساءنا يستحقون الصدارة ان شاء الله بعد سقوط الانقلاب,positive,ar_fusha
البابا شنودة الثالث كان وطنيا مخلصا ومصريا عظيما رحمه الله,positive,ar_fusha
أحبك حبا لو يفيض يسيره #جوهرة #محمد بن أبي أمية,positive,ar_fusha
دعم المعتصمين والثوار واجب وطني,positive,ar_fusha
2 شكرا أخى و كل الشكر للمملكة على الساندة إدام الله المحبة رمضان كريم,positive,ar_fusha
شكرا على مشاعرك الطيبة,positive,ar_fusha
#اﻷهلى هو اللى دايما مفرحنى الحمد لله على نعمة انى #أهلاوى,positive,ar_fusha
بسمة أمل - هدية لعودة الحب لحياتنا,positive,ar_fusha
اللهم بلغنا رمضاااااااااان #نفسي يرجع بقا,positive,ar_fusha
#عيد_الأم الام هي عيد الحياة,positive,ar_fusha
تحية لرئيس جمهورية فنزويلا الذي انحاز بقرار إعادة سفير بلاده للقاهرة لثورة مصر وارادة شعبها وأكد على متانة وعمق العلاقات بين الشعبين,positive,ar_fusha
شاهد - تميم البرغوثي ومصطفى سعيد في الذكرى الأولى للثورة فى آخر كلام #,positive,ar_fusha
د علاء الأسواني: ما هي آليات التحول الديموقراطي الذي تحيد عنه السلطة الحالية ؟!> أقرأ المقال كاملاً >> … … …,positive,ar_fusha
# #بيروت القديمة والحلوة #,positive,ar_fusha
من ذكريات #الأقصر متحف التحنيط,positive,ar_fusha
3 تم الإتصال أكثر من مرة وستكون عندنا بالغد في لجنة حقوق الإنسان,positive,ar_fusha
اللهم ارزقنا نعيم الجنه آمين,positive,ar_fusha
لا سكر ولا زيت ولا غيره ومن يكتب هذا يردد كلاما فارغا وبالمناسبة سادعو قريبا لجمع تبرعات لقسم الحروق بجامعة أسيوط وهو في حالة سيئة جدا,positive,ar_fusha
واحشني قوي و انا مقصر معاك عندك حق :) كلم شادي و الشباب و خلينا نتقابل يوم الجمعة و العشاء عليا,positive,ar_fusha
النظر إلى وجه الأم عبادة…,positive,ar_fusha
اذا حدث توافق حول المبادىء العامة للدستور سيفقد المتطرفون اكبر أسلحتهم لابد ان يقنعوا البسطاء ان الاسلام في خطر حتى يفوزوا بمقاعد الحكم,positive,ar_fusha
تحياتي يا بلد,positive,ar_fusha
#طرب_تايم #ذكرى ياحبيبي وينك انت وين انا الكمان خرررررافي,positive,ar_fusha
دضياء رشوان: أن الدكتور عبد المنعم أبو الفتوح الأكثر اعتدالاً سياسيًا وديننًا، كما أنه اجتهد فى مقاصد الشريعة,positive,ar_fusha
شوف العقول المفكرة لما تتحاور مع بعضهاده إيه الحلاوة دي كلها؟,positive,ar_fusha
ده مش جيل 54 زى ما هيكل كان فاكر ده جيل 25 يناير ورابعة جيل العزة والكرامة والصمود صورة للأسود في الزنزانة …,positive,ar_fusha
"بعد رفض ضياء رشوان (قطة النظام) تعديلات الدستور التى تجاهلت مقترحات نقابة الصحفيين, انتظروا فتح قضية قديمة لرشوان او اولاده, هتسكت ولا نذيع",positive,ar_fusha
كل عام وأنتم بخير وكل منا في سلام مع نفسه ومع الغير وفي وطن يتسع للجميعمازالت قناعتي أن شباب مصر الثورة هم الحل والأمل:فكر خلاق وقيادة فتية,positive,ar_fusha
الانتخابات البرلمانية القادمة محطة كبرى، فإما تقارب بيننا وبين الدولة المدنية بمعانيها غير العسكرية وغير الدينية أو تباعد بيننا وبينها,positive,ar_fusha
إن ذكر الرحمن يُذهب الأحزان #أحبك_ربي,positive,ar_fusha
الشوكولاته والقهوه ، فيروز وحليم ، الشتا والليل ، وانت #حاجات_بتفرح,positive,ar_fusha
اختيار الدكتور عمرو خالد، ضمن أكثر 10 شخصيات تأثيرًا في العمل الاجتماعي في مصر لعام 2012,positive,ar_fusha
شفت السماء فوقك ؟ تخيل مداها ، بنجومها ، بأجرامها باللي فيها ! واللي خلقها من عدم واحتواها إني احبك حُب غطّى عليها #تخيل,positive,ar_fusha
كل التضامن مع ثورة شعبنا العربى فى اليمن من أجل الحرية والديمقراطية والعدالة والوحدة ثورة الشعب العربى ممتدة من المحيط إلى الخليج حتى النصر,positive,ar_fusha
الف مبرررروك للعالمي ولجماهيرهـ  #النصر_الهلال,positive,ar_fusha
اعرف بلادك - المغرب عين أسردون - توجد في بني ملال وهي مدينة مغربية تقع في الوسط الغربي للمملكة المغربية وسهل,positive,ar_fusha
نحب اللغة العربية لأنها لغة القرآن ولأن نبيّنا عربي ولأنها لغة أهل الجنة #اليوم_العالمي_للغة_العربية #غرد_بصورة,positive,ar_fusha
#حمزة_نمرة انساان :),positive,ar_fusha
كرستيانو رونالدو يفصله 75 هدف ليصبح الهداف التاريخي الاول في ريال مدريد #اسطورة,positive,ar_fusha
من أعذب مفردات #الحياة وأجملها هو #اعطاء العذر لغياب البعض ! [[ لان سيد #البشر تحدث عن #التماس العذر ]] ، صلوات الله ع…,positive,ar_fusha
النادي الاهلي هو النادي الرسمي للدولة #المادة_لاولى,positive,ar_fusha
حالا لأول مره في حياتي متشرف أني أكون في مدينه #المحله الكبري لأحياء احد الأفراح بعد قليل #,positive,ar_fusha
ﻭﻓﺄﻯ ﻣﻜﺎﻥ ﻭ ﻓﺄﻯ ﺯﻣﺎﻥ ﺑﻘﻮﻟﻬﺎ ﻟﻴﻚ ﻭ ﺑﺎﻋﻠﻰ ﺻﻮﺕ ﻏﻴﺮﻙ ﻣﻠﻴﺶ ﻋﺸﺎﻥ ﺍﻋﻴﺶ #ﺍﻻﻫﻠﻰ فى قلبى ﻟﺤﺪ ما #أموووووت,positive,ar_fusha
لسان العرب بين الألسنة كزمن الربيع بين الأزمنة #اليوم_العالمي_للغة_العربية,positive,ar_fusha
نهنئ الشعب المصري والأمة العربية بشهر رمضان وليكن هذا الشهر فرصة للمصالحة ولتوحيد الصف وحقن الدماء,positive,ar_fusha
و لعل أسوء ما في هذا اليوم غيابك يا #باسم :-( = =,positive,ar_fusha
كانت فين الروح الحلوة دي أيام زمان نص مليون فرق في الفولورز فعلا بيغيروا الإنسان متشكرين يا مبهج الجماهير,positive,ar_fusha
"""_4: #هلا_فبراير #اليسا على روتانا مصريه :) الواحد كان مخنوق و فرفش"" :-* ;-)",positive,ar_fusha
#خلق_جميل الاحسان الى الجار,positive,ar_fusha
شاهد - آخر كلام: جمعة الغضب لا تزال في الذاكرة #,positive,ar_fusha
""": يضاف اليهم البرادعى ضمير الثورة"" طبعا",positive,ar_fusha
رحم الله السيد منصور حسن ، غفر الله له وألهم أسرته الصبر والسلوان,positive,ar_fusha
الشيخ حازم ابو اسماعيل يرد على فتوى برهامي الأخيرة !! فك الله اسرك يا بطل منك نتعلم منهج الدين الحق …,positive,ar_fusha
انا بحب أخويا,positive,ar_fusha
تصرفات القادة !! نعم لأردوغان مصر !,positive,ar_fusha
وبحبك يا #زمالك,positive,ar_fusha
أحضر المؤتمر العام للمصريين الأحرار فخور و سعيد و شعلة الأمل,positive,ar_fusha
#خلق_جميل إذا جفت ينابيع السعادة فهاجر إلي كتاب ربك,positive,ar_fusha
تفاؤلى بنجاح ثورتنا نابع من ايماني بأن ( الله لا يضيع أجر من أحسن عملا) ولا يوجد أحسن وأعظم عملا من أن يضحي الشعب,positive,ar_fusha
:) #مصطفى_حسني ^__^,positive,ar_fusha
أنا كتبت النهارده في المعصرة أشهد لك بالفضل إنت والشباب اللي معاك في نزولي يوم خمسة وعشرينشكرا ياخالد ياجميل,positive,ar_fusha
#الحقيقة_مباشر_مصر|#انقلاب_3يوليو السيسى المتخابر لخطف أول رئيس منتخب يستعين بحلفائه لدعمه بالسلاح للتصدى للإسلاميين,positive,ar_fusha
الحمد لله أن لي ربايغفر الذنبويقبل التوب حليمستيرغفوررحيمجبارعليمحكيم تعرف إلى الله بأسمائه وصفاته #أح…,positive,ar_fusha
#نبض_الاخوان ا #عصام_سلطان و ثبات على المبدأ احنا مش حانقدم أى تنازل ومش حانعترف وحانتحبس مش مهم كل,positive,ar_fusha
يارب انا مش طالب كتير انا عايز واحده فى خفة دم #رنوش وجنان #سوكا وجمال #شيرى_عادل ورقة #جنات واى حاجة من #صافيناز ^_^ #,positive,ar_shami
""" مسيرة جت من #التحرير في #طلعت_حرب وصلوا ميدان طلعت حرب وبيهتفوا بحماس جديد يا غراب يا معشش #انشكاح",positive,ar_fusha
والله يانجم إنت الوحيد اللي لما بيغني لمصر بصدقه ربنا يحميك ومبروك # #عيد_تحرير_سي…,positive,ar_fusha
# احلي حاجة في الحلقة #رجعوا_الجماهير,positive,ar_fusha
"من اقوال شيخ المعلقين #محمد_رمضان #ماجد_عبدالله لابد ان تكون هناك قناة رياضية متخصصه لنجوميته وابداعه تقديرا"" لتاريخه المجيد لوطنه ولناديه",positive,ar_fusha
"#عيد_الأم أم صينية ""97"" سنة تعتني بإبنها ""60"" سنة المصاب بشلل رباعي منذ 19 سنة هو قلب الأم مهما تقادمت بها السنون",positive,ar_fusha
حتى في فرنسا متأخر عشان الريس معدي!,positive,ar_fusha
ما هى أفضل وظيفة فى الحياة ؟ ( مدير شركة - رئيس مؤسسة) ؟ لا والله أفضل وظيفة فى الحياة ان ربنا يشغلك عنده تدل الناس على الخير,positive,ar_fusha
حفيد السلطان عبدالحميد مرشح للبرلمان التركي القادم ، بشعار رابعة تحية لك #مرسى_رئيسى #تركيا #كلنا_قطر,positive,ar_fusha
اشاعة زي غيرها، ما هو موسم شكرا على السؤال عمرو,positive,ar_fusha
#خلق_جميل تحترم اي امراءة وماتجرحها لابقول ولابعمل,positive,ar_fusha
مااحلى شعارك ومدافعك ياقنرررزز #ارسنال,positive,ar_fusha
أؤيد قرار د مرسي فيما يخص : 1- إبعاد النائب العام 2- محاكمة وإعادة محاكمة كل من لوثت يداه بدماء أو أموال المصريين,positive,ar_fusha
نفسي ارجع لأيام كانت الحاجه الوحيده اللي مش تخليني اعرف انام لما يبقي عندي رحله في المدرسه تاني يوم #ذكريات_مدرسية,positive,ar_fusha
ننعي الي الانسانية رمزا متألقا للنضال في سبيل الحرية والنهضة والكرامة الانسانية القائدوالمجاهدوالمفكر العربي احمد بن بيللا زعيم ثورة الجزائر,positive,ar_fusha
شكرا إن حضرتك دورت على المعلومة واقتنعتأنا ليس لي مصلحة وأكتب مايرضي ضميري والعلم عند الله,positive,ar_fusha
"أحسن حاجة في أغنية #السكة_شمال هيا ""ايه ايه ايه ايه "" اللي أمير بيقولها قبل ما بيغني علي طول !",positive,ar_fusha
اي أمرأة تصنع الحب والايثار والاهتمام والعطف والحنان مؤهلة ان تصبح أم مثالية,positive,ar_fusha
انا #مسلم وبفتخر,positive,ar_fusha
يعتبر الأسواني موقفه من شفيق لحظة فخر في تاريخه يمتد الفخر لأولاده وأحفاده عندما وقف امام صبي مبارك وكشفه امام الشعب فاضطر المشير الى طرده,positive,ar_fusha
الله يبركلك يا دكتور ابو الفتوح #,positive,ar_fusha
خُلقت مبرءاً من كل عيبٍ ،، كأنك قد خُلقت كما تشاء #سيدنا_النبي,positive,ar_fusha
سبحانك يالله وفي ساعة المطر تستجيب لدعواتنا،،، #عادل,positive,ar_fusha
#الحرية_للإخوان #انصاف_الاخوان,positive,ar_fusha
يجب على كل ابناء #الزمالك مساندة ميدو ودعمه بشكل كبير ميدو استطاع تغير اشياء كثيرة داخل النادى موجوده منذ زمن بعيد قوي,positive,ar_fusha
حرية الحركة الطلابية وحقها فى العمل السياسى جزءأصيل من الحريات العامة التى ناضلنا من أجلها منذ السبعينياتالثورة تفرض لائحة طلابية ديمقراطية,positive,ar_fusha
اجرأ سيدة فى مصر تعليقا على مجزرة رابعة العدوية,positive,ar_fusha
"النهارده ، في تحقيق استقصائي عبقري عن الفساد في البورصة في ""المصري""للأسف هيتوه في زحمة الأحداث",positive,ar_fusha
عندى قمر بسهر معاه :) عندى معاد وحبيبى لغاه :( — #كاريوكى,positive,ar_fusha
في يوم الارض المجد كل المجد لمن يقاوم بامعائهه الخاوية #سامر_العيساوي #,positive,ar_fusha
#حقيقة و #نصيحة الافكار اللي بتجيلك قبل النوم دي لازمالها ورقة و قلم عشان بجد بتبقى جامدة على المدى البعيد #اه_والله,positive,ar_fusha
الإبتسامه لم تفارقها حتى بعد موتها اللهم تقبلها من الشهداء أسماء صقر,positive,ar_fusha
يوسف الحسينى يتابع منذ ايام مايحدث للاقباط فى دلجا ويطالب المسؤولين بالتدخل واليوم سيطرت الشرطه والجيش …,positive,ar_fusha
قصة كفاح حقيقية لشاب مصري من محافظة الفيوم، رغم إعاقته تحدي كل الظروف محمد الكيلاني محمود حميدة، أثناء طفولته,positive,ar_fusha
أعظم شباب هما اللي بيحرسوا الداخلية دلوقتي، ضد الداخلية و قراراتها و لسة بيحرسوها برضه، عاش # #,positive,ar_fusha
في جولتي اليوم بمدينة بدر أسعدني بشدة لقاء المواطنين من عمال المصانع الذين يمثلون قاعدة عمالية حقيقية تسهم بشكل فعال في تنمية الدائرة,positive,ar_fusha
في جنة الخلد يا بطل العبور، في جنة الخلد يا شاذلي في قلوبنا ستبقى # #25,positive,ar_fusha
تعرف على تواضع #النبي صلى الله عليه وسلم #كلام_جميييل #تدوين,positive,ar_fusha
سواق ميكروباص مؤدب,positive,ar_fusha
أفَلا أكون عبدًا شكورًا قالها صلى الله عليه وسلم ليخبرنا بأن بالشكر تدوم النعم ويجد الإنسان سعادته الحقيقية #الشكر…,positive,ar_fusha
ارجو الدعاء للراحل العظيم محمود السعدنى __ اليوم ذكرى وفاة الولد الشقي,positive,ar_fusha
متحمسين جدا للشخصية الجديدة على #حمد_العماني بعد نجاحه في شخصية #يوسف في #توالي_الليل الجمهور ما راح…,positive,ar_fusha
لو #دمعتك نزلت على خدك من كتر ضيقتك اعرف ان #ربنا بيقولك اسند رأسك على #بابى,positive,ar_fusha
"من أجمل ذكريات الطفولة أنك تنام في أي مكان في المنزل وتستيقظ وأنت في سريرك ""ربِ ارحمهما كما ربياني صغيراً""",positive,ar_fusha
ألم يحين الوقت لعمل فيلم عن العملاق إبراهيم الرفاعي؟,positive,ar_fusha
فى لفتة جميلة من د عبد المنعم ابو الفتوح قام بالأمس بزيارة مفاجئه للمتطوعين فى مقر الحملة بشارع رمسيس,positive,ar_fusha
#صافيناز :),positive,ar_fusha
#ﺍﻧﺖ_ﻣﻬﻤﺎ_ﻛﺒﺮﺕ مش هنسي اي لاعب لبس تيشيرت #الزمالك و لعب علشان الزمالك مش علشان الفلوس و حب الزمالك و جمهور الزمالك من قلبه ^_^,positive,ar_fusha
أحيى قواتنا المسلحة والشرطة فى سيناء لقيامهما بتعقب المجرمين، طالبا ألا يقع منهم أي مظالم على أهل سيناء الوطنين حراس الحدود الشرقية لمصرنا,positive,ar_fusha
يا مرسي يا عظيم تسريب سيسي كشف أنه كان عملاقا وليس طرطورا ويكفينا أنه تصدى للقوات المسلحة حتى انقلبوا عليه,positive,ar_fusha
ألمصريين أحرار !!!!!,positive,ar_fusha
"الشتا اللي فات ""فيلم عظيم"" برافو",positive,ar_fusha
(ذلكم بأنه إذا دعي الله وحده كفرتم وإن يشرك به تؤمنوا فالحكم لله العلي الكبير) [غافر:12] #أحبك_ربي,positive,ar_fusha
والد #جيكا هو اللى كان داخل مع #حمدرين يوم تسليم التوكيلات #واحد_مننا,positive,ar_fusha
أشكرك يا خالد,positive,ar_fusha
معااااااااااااااااااك يا ريسنا معاااااااااااااااااااااااك #تحيا_مصر #السيسي_حبيب_الملايين #سأنتخب_السيسي,positive,ar_fusha
_4 _2012 _ انتم اسياد النصاري باخلاقكم كنتم خير أمة اخرجت للناس,positive,ar_fusha
أحمد الله العلى القدير على ما شاء وقدر، واشكره سبحانه شكراً جزيلاً على تقديره نجاتى,positive,ar_fusha
